,resultId,driverId,grid,positionOrder,points,fastestLap,fastestLapTime,fastestLapSpeed,statusId,surname,status,year,grandPrix,constructor,nationality
229,1077,37,7,5,4.0,45.0,01:39.1,197.92,1,de la Rosa,Finished,2006,Chinese Grand Prix,McLaren,British
230,1099,8,11,5,4.0,24.0,01:33.3,223.958,1,RÌ_ikkÌ¦nen,Finished,2006,Japanese Grand Prix,McLaren,British
231,1167,8,6,9,0.0,23.0,01:35.5,208.987,1,RÌ_ikkÌ¦nen,Finished,2005,Malaysian Grand Prix,McLaren,British
232,1162,31,11,4,5.0,42.0,01:36.6,206.603,1,Pablo Montoya,Finished,2005,Malaysian Grand Prix,McLaren,British
233,1201,25,7,3,6.0,24.0,01:23.0,213.902,1,Wurz,Finished,2005,San Marino Grand Prix,McLaren,British
234,1237,8,1,1,10.0,41.0,01:15.9,158.375,1,RÌ_ikkÌ¦nen,Finished,2005,Monaco Grand Prix,McLaren,British
235,1241,31,16,5,4.0,50.0,01:17.4,155.342,1,Pablo Montoya,Finished,2005,Monaco Grand Prix,McLaren,British
236,1261,31,5,7,2.0,42.0,01:31.8,201.866,1,Pablo Montoya,Finished,2005,European Grand Prix,McLaren,British
237,1375,8,4,1,10.0,40.0,01:21.2,194.186,1,RÌ_ikkÌ¦nen,Finished,2005,Hungarian Grand Prix,McLaren,British
238,7721,5,6,8,1.0,59.0,01:35.5,194.011,1,Kovalainen,Finished,2009,German Grand Prix,McLaren,British
239,7779,5,15,6,3.0,24.0,01:48.3,232.716,1,Kovalainen,Finished,2009,Belgian Grand Prix,McLaren,British
240,7799,5,4,6,3.0,51.0,01:25.1,245.036,1,Kovalainen,Finished,2009,Italian Grand Prix,McLaren,British
241,16077,5,18,11,0.0,53.0,01:41.3,197.346,1,Kovalainen,Finished,2009,Abu Dhabi Grand Prix,McLaren,British
242,745,8,22,3,6.0,29.0,01:32.9,209.803,1,RÌ_ikkÌ¦nen,Finished,2006,Bahrain Grand Prix,McLaren,British
243,747,31,5,5,4.0,21.0,01:32.8,210.013,1,Pablo Montoya,Finished,2006,Bahrain Grand Prix,McLaren,British
244,813,8,8,5,4.0,49.0,01:25.0,209.961,1,RÌ_ikkÌ¦nen,Finished,2006,San Marino Grand Prix,McLaren,British
245,811,31,7,3,6.0,22.0,01:25.1,209.791,1,Pablo Montoya,Finished,2006,San Marino Grand Prix,McLaren,British
246,834,8,5,4,5.0,43.0,01:32.5,200.415,1,RÌ_ikkÌ¦nen,Finished,2006,European Grand Prix,McLaren,British
247,20636,18,2,2,18.0,46.0,01:24.6,246.516,1,Button,Finished,2010,Italian Grand Prix,McLaren,British
248,20662,18,4,4,12.0,61.0,01:49.7,166.462,1,Button,Finished,2010,Singapore Grand Prix,McLaren,British
249,20920,18,7,1,25.0,69.0,01:17.0,204.007,1,Button,Finished,2011,Canadian Grand Prix,McLaren,British
250,21042,18,13,3,15.0,39.0,01:50.1,229.092,1,Button,Finished,2011,Belgian Grand Prix,McLaren,British
251,21407,18,9,8,4.0,48.0,01:44.8,186.138,1,Button,Finished,2012,European Grand Prix,McLaren,British
252,21449,18,6,2,18.0,67.0,01:19.5,207.205,1,Button,Finished,2012,German Grand Prix,McLaren,British
253,21496,18,1,1,25.0,40.0,01:54.3,220.611,1,Button,Finished,2012,Belgian Grand Prix,McLaren,British
254,21545,18,4,2,18.0,47.0,01:52.6,162.155,1,Button,Finished,2012,Singapore Grand Prix,McLaren,British
255,21807,18,14,8,4.0,55.0,01:28.0,190.524,1,Button,Finished,2013,Spanish Grand Prix,McLaren,British
256,21808,815,8,9,2.0,55.0,01:27.3,192.066,1,PÌ©rez,Finished,2013,Spanish Grand Prix,McLaren,British
257,22028,18,10,9,2.0,53.0,01:35.5,218.79,1,Button,Finished,2013,Japanese Grand Prix,McLaren,British
258,22132,18,10,3,15.0,39.0,01:32.9,205.46,1,Button,Finished,2014,Australian Grand Prix,McLaren,British
259,22131,825,4,2,18.0,49.0,01:33.1,205.131,1,Magnussen,Finished,2014,Australian Grand Prix,McLaren,British
260,22265,18,9,4,12.0,64.0,01:18.8,199.337,1,Button,Finished,2014,Canadian Grand Prix,McLaren,British
261,22270,825,12,9,2.0,56.0,01:18.8,199.185,1,Magnussen,Finished,2014,Canadian Grand Prix,McLaren,British
262,22378,18,10,6,8.0,38.0,01:53.5,222.186,1,Button,Finished,2014,Belgian Grand Prix,McLaren,British
263,22384,825,7,12,0.0,28.0,01:54.2,220.785,1,Magnussen,Finished,2014,Belgian Grand Prix,McLaren,British
264,23253,4,22,7,6.0,44.0,01:38.3,203.017,1,Alonso,Finished,2016,Malaysian Grand Prix,McLaren,British
265,23255,18,9,9,2.0,51.0,01:38.7,202.094,1,Button,Finished,2016,Malaysian Grand Prix,McLaren,British
266,768,31,5,4,5.0,39.0,01:35.6,208.806,1,Pablo Montoya,Finished,2006,Malaysian Grand Prix,McLaren,British
267,857,8,9,5,4.0,40.0,01:17.4,215.328,1,RÌ_ikkÌ¦nen,Finished,2006,Spanish Grand Prix,McLaren,British
268,876,31,4,2,8.0,20.0,01:16.0,158.193,1,Pablo Montoya,Finished,2006,Monaco Grand Prix,McLaren,British
269,921,8,3,3,6.0,22.0,01:15.8,207.006,1,RÌ_ikkÌ¦nen,Finished,2006,Canadian Grand Prix,McLaren,British
270,967,8,6,5,4.0,30.0,01:17.7,204.325,1,RÌ_ikkÌ¦nen,Finished,2006,French Grand Prix,McLaren,British
271,969,37,8,7,2.0,34.0,01:17.6,204.568,1,de la Rosa,Finished,2006,French Grand Prix,McLaren,British
272,987,8,1,3,6.0,4.0,01:16.5,215.317,1,RÌ_ikkÌ¦nen,Finished,2006,German Grand Prix,McLaren,British
273,1033,37,11,5,4.0,54.0,01:29.0,216.018,1,de la Rosa,Finished,2006,Turkish Grand Prix,McLaren,British
274,1121,8,2,5,4.0,58.0,01:13.3,211.683,1,RÌ_ikkÌ¦nen,Finished,2006,Brazilian Grand Prix,McLaren,British
275,1124,37,12,8,1.0,63.0,01:13.8,210.146,1,de la Rosa,Finished,2006,Brazilian Grand Prix,McLaren,British
276,1146,8,10,8,1.0,55.0,01:26.3,221.329,1,RÌ_ikkÌ¦nen,Finished,2005,Australian Grand Prix,McLaren,British
277,1144,31,9,6,3.0,41.0,01:26.4,220.976,1,Pablo Montoya,Finished,2005,Australian Grand Prix,McLaren,British
278,1181,8,9,3,6.0,41.0,01:31.8,212.184,1,RÌ_ikkÌ¦nen,Finished,2005,Bahrain Grand Prix,McLaren,British
279,1183,37,8,5,4.0,43.0,01:31.4,213.054,1,de la Rosa,Finished,2005,Bahrain Grand Prix,McLaren,British
280,1219,8,1,1,10.0,41.0,01:16.0,219.24,1,RÌ_ikkÌ¦nen,Finished,2005,Spanish Grand Prix,McLaren,British
281,1316,8,13,2,8.0,25.0,01:16.4,207.785,1,RÌ_ikkÌ¦nen,Finished,2005,French Grand Prix,McLaren,British
282,1337,8,12,3,6.0,60.0,01:20.5,229.902,1,RÌ_ikkÌ¦nen,Finished,2005,British Grand Prix,McLaren,British
283,1335,31,3,1,10.0,41.0,01:20.7,229.338,1,Pablo Montoya,Finished,2005,British Grand Prix,McLaren,British
284,1356,31,20,2,8.0,54.0,01:15.9,217.011,1,Pablo Montoya,Finished,2005,German Grand Prix,McLaren,British
285,1395,8,1,1,10.0,40.0,01:25.0,226,1,RÌ_ikkÌ¦nen,Finished,2005,Turkish Grand Prix,McLaren,British
286,1397,31,4,3,6.0,39.0,01:24.8,226.693,1,Pablo Montoya,Finished,2005,Turkish Grand Prix,McLaren,British
287,1418,8,11,4,5.0,51.0,01:21.5,255.874,1,RÌ_ikkÌ¦nen,Finished,2005,Italian Grand Prix,McLaren,British
288,1415,31,1,1,10.0,15.0,01:21.8,254.861,1,Pablo Montoya,Finished,2005,Italian Grand Prix,McLaren,British
289,1435,8,2,1,10.0,34.0,01:53.8,220.662,1,RÌ_ikkÌ¦nen,Finished,2005,Belgian Grand Prix,McLaren,British
290,1456,8,5,2,8.0,29.0,01:12.3,214.651,1,RÌ_ikkÌ¦nen,Finished,2005,Brazilian Grand Prix,McLaren,British
291,1455,31,2,1,10.0,27.0,01:12.6,213.522,1,Pablo Montoya,Finished,2005,Brazilian Grand Prix,McLaren,British
292,1475,8,17,1,10.0,44.0,01:31.5,228.372,1,RÌ_ikkÌ¦nen,Finished,2005,Japanese Grand Prix,McLaren,British
293,1496,8,3,2,8.0,56.0,01:33.2,210.458,1,RÌ_ikkÌ¦nen,Finished,2005,Chinese Grand Prix,McLaren,British
294,1540,14,9,6,3.0,26.0,01:35.9,208.183,1,Coulthard,Finished,2004,Malaysian Grand Prix,McLaren,British
295,1701,8,9,7,2.0,30.0,01:15.8,209.518,1,RÌ_ikkÌ¦nen,Finished,2004,French Grand Prix,McLaren,British
296,1700,14,3,6,3.0,11.0,01:16.3,208.112,1,Coulthard,Finished,2004,French Grand Prix,McLaren,British
297,1716,8,1,2,8.0,10.0,01:19.6,232.641,1,RÌ_ikkÌ¦nen,Finished,2004,British Grand Prix,McLaren,British
298,1721,14,6,7,2.0,25.0,01:20.5,229.773,1,Coulthard,Finished,2004,British Grand Prix,McLaren,British
299,1738,14,4,4,5.0,8.0,01:14.6,220.853,1,Coulthard,Finished,2004,German Grand Prix,McLaren,British
300,1817,8,2,3,6.0,53.0,01:32.9,211.288,1,RÌ_ikkÌ¦nen,Finished,2004,Chinese Grand Prix,McLaren,British
301,1823,14,9,9,0.0,26.0,01:33.7,209.369,1,Coulthard,Finished,2004,Chinese Grand Prix,McLaren,British
302,1840,8,12,6,3.0,35.0,01:33.9,222.585,1,RÌ_ikkÌ¦nen,Finished,2004,Japanese Grand Prix,McLaren,British
303,1856,8,3,2,8.0,52.0,01:11.6,216.768,1,RÌ_ikkÌ¦nen,Finished,2004,Brazilian Grand Prix,McLaren,British
304,20423,18,5,5,10.0,64.0,01:25.2,196.768,1,Button,Finished,2010,Spanish Grand Prix,McLaren,British
305,21210,18,3,3,15.0,63.0,01:15.6,205.244,1,Button,Finished,2011,Brazilian Grand Prix,McLaren,British
306,21643,18,5,4,12.0,50.0,01:44.5,191.273,1,Button,Finished,2012,Abu Dhabi Grand Prix,McLaren,British
307,21688,18,2,1,25.0,37.0,01:18.1,198.601,1,Button,Finished,2012,Brazilian Grand Prix,McLaren,British
308,1275,8,7,1,10.0,23.0,01:14.4,211.061,1,RÌ_ikkÌ¦nen,Finished,2005,Canadian Grand Prix,McLaren,British
309,1775,8,10,1,10.0,42.0,01:45.1,238.931,1,RÌ_ikkÌ¦nen,Finished,2004,Belgian Grand Prix,McLaren,British
310,1781,14,4,7,2.0,11.0,01:46.6,235.633,1,Coulthard,Finished,2004,Belgian Grand Prix,McLaren,British
311,1800,14,10,6,3.0,24.0,01:22.9,251.599,1,Coulthard,Finished,2004,Italian Grand Prix,McLaren,British
312,2,2,5,2,8.0,41.0,01:27.7,217.586,1,Heidfeld,Finished,2008,Australian Grand Prix,BMW Sauber,German
313,28,2,5,6,3.0,55.0,01:35.4,209.244,1,Heidfeld,Finished,2008,Malaysian Grand Prix,BMW Sauber,German
314,24,9,4,2,8.0,39.0,01:35.9,208.033,1,Kubica,Finished,2008,Malaysian Grand Prix,BMW Sauber,German
315,75,2,9,9,0.0,21.0,01:22.5,203.08,1,Heidfeld,Finished,2008,Spanish Grand Prix,BMW Sauber,German
316,70,9,4,4,5.0,20.0,01:22.1,204.102,1,Kubica,Finished,2008,Spanish Grand Prix,BMW Sauber,German
317,93,2,9,5,4.0,20.0,01:27.2,220.328,1,Heidfeld,Finished,2008,Turkish Grand Prix,BMW Sauber,German
318,92,9,5,4,5.0,17.0,01:26.8,221.442,1,Kubica,Finished,2008,Turkish Grand Prix,BMW Sauber,German
319,110,9,5,2,8.0,75.0,01:17.9,154.286,1,Kubica,Finished,2008,Monaco Grand Prix,BMW Sauber,German
320,161,2,11,13,0.0,46.0,01:17.7,204.328,1,Heidfeld,Finished,2008,French Grand Prix,BMW Sauber,German
321,153,9,5,5,4.0,16.0,01:17.2,205.768,1,Kubica,Finished,2008,French Grand Prix,BMW Sauber,German
322,170,2,5,2,8.0,21.0,01:32.7,199.609,1,Heidfeld,Finished,2008,British Grand Prix,BMW Sauber,German
323,192,2,12,4,5.0,52.0,01:16.0,216.7,1,Heidfeld,Finished,2008,German Grand Prix,BMW Sauber,German
324,195,9,7,7,2.0,17.0,01:16.6,214.937,1,Kubica,Finished,2008,German Grand Prix,BMW Sauber,German
325,218,2,15,10,0.0,67.0,01:22.2,191.908,1,Heidfeld,Finished,2008,Hungarian Grand Prix,BMW Sauber,German
326,216,9,4,8,1.0,70.0,01:21.9,192.475,1,Kubica,Finished,2008,Hungarian Grand Prix,BMW Sauber,German
327,237,2,8,9,0.0,57.0,01:39.5,196.013,1,Heidfeld,Finished,2008,European Grand Prix,BMW Sauber,German
328,231,9,3,3,6.0,38.0,01:39.3,196.399,1,Kubica,Finished,2008,European Grand Prix,BMW Sauber,German
329,250,2,5,2,8.0,36.0,01:49.1,231.182,1,Heidfeld,Finished,2008,Belgian Grand Prix,BMW Sauber,German
330,254,9,8,6,3.0,36.0,01:49.0,231.399,1,Kubica,Finished,2008,Belgian Grand Prix,BMW Sauber,German
331,273,2,10,5,4.0,53.0,01:29.8,232.217,1,Heidfeld,Finished,2008,Italian Grand Prix,BMW Sauber,German
332,271,9,11,3,6.0,52.0,01:30.3,230.955,1,Kubica,Finished,2008,Italian Grand Prix,BMW Sauber,German
333,294,2,9,6,3.0,14.0,01:47.3,169.992,1,Heidfeld,Finished,2008,Singapore Grand Prix,BMW Sauber,German
334,299,9,4,11,0.0,14.0,01:46.9,170.639,1,Kubica,Finished,2008,Singapore Grand Prix,BMW Sauber,German
335,317,2,16,9,0.0,67.0,01:19.5,206.727,1,Heidfeld,Finished,2008,Japanese Grand Prix,BMW Sauber,German
336,310,9,6,2,8.0,16.0,01:19.3,207.168,1,Kubica,Finished,2008,Japanese Grand Prix,BMW Sauber,German
337,333,2,9,5,4.0,56.0,01:36.5,203.357,1,Heidfeld,Finished,2008,Chinese Grand Prix,BMW Sauber,German
338,334,9,11,6,3.0,56.0,01:36.9,202.61,1,Kubica,Finished,2008,Chinese Grand Prix,BMW Sauber,German
339,372,2,3,4,5.0,37.0,01:26.7,220.137,1,Heidfeld,Finished,2007,Australian Grand Prix,BMW Sauber,German
340,394,2,5,4,5.0,55.0,01:37.4,204.838,1,Heidfeld,Finished,2007,Malaysian Grand Prix,BMW Sauber,German
341,416,2,5,4,5.0,38.0,01:34.5,206.236,1,Heidfeld,Finished,2007,Bahrain Grand Prix,BMW Sauber,German
342,418,9,6,6,3.0,46.0,01:34.8,205.477,1,Kubica,Finished,2007,Bahrain Grand Prix,BMW Sauber,German
343,438,9,5,4,5.0,20.0,01:23.1,201.59,1,Kubica,Finished,2007,Spanish Grand Prix,BMW Sauber,German
344,480,2,3,2,8.0,19.0,01:16.7,204.699,1,Heidfeld,Finished,2007,Canadian Grand Prix,BMW Sauber,German
345,508,20,7,8,1.0,53.0,01:13.9,204.316,1,Vettel,Finished,2007,United States Grand Prix,BMW Sauber,German
346,527,2,7,5,4.0,70.0,01:16.9,206.563,1,Heidfeld,Finished,2007,French Grand Prix,BMW Sauber,German
347,526,9,4,4,5.0,44.0,01:17.2,205.819,1,Kubica,Finished,2007,French Grand Prix,BMW Sauber,German
348,550,2,9,6,3.0,17.0,01:22.0,225.727,1,Heidfeld,Finished,2007,British Grand Prix,BMW Sauber,German
349,548,9,5,4,5.0,14.0,01:22.1,225.413,1,Kubica,Finished,2007,British Grand Prix,BMW Sauber,German
350,591,2,2,3,6.0,16.0,01:20.6,195.721,1,Heidfeld,Finished,2007,Hungarian Grand Prix,BMW Sauber,German
351,593,9,7,5,4.0,40.0,01:20.4,196.117,1,Kubica,Finished,2007,Hungarian Grand Prix,BMW Sauber,German
352,614,2,6,4,5.0,39.0,01:28.3,217.583,1,Heidfeld,Finished,2007,Turkish Grand Prix,BMW Sauber,German
353,618,9,5,8,1.0,11.0,01:28.9,216.118,1,Kubica,Finished,2007,Turkish Grand Prix,BMW Sauber,German
354,636,2,4,4,5.0,19.0,01:23.7,249.217,1,Heidfeld,Finished,2007,Italian Grand Prix,BMW Sauber,German
355,637,9,6,5,4.0,22.0,01:23.9,248.543,1,Kubica,Finished,2007,Italian Grand Prix,BMW Sauber,German
356,659,2,6,5,4.0,33.0,01:48.7,232.042,1,Heidfeld,Finished,2007,Belgian Grand Prix,BMW Sauber,German
357,663,9,14,9,0.0,32.0,01:48.9,231.549,1,Kubica,Finished,2007,Belgian Grand Prix,BMW Sauber,German
358,683,9,9,7,2.0,32.0,01:29.0,184.527,1,Kubica,Finished,2007,Japanese Grand Prix,BMW Sauber,German
359,7575,2,10,2,4.0,17.0,01:39.1,201.392,1,Heidfeld,Finished,2009,Malaysian Grand Prix,BMW Sauber,German
360,7605,2,11,12,0.0,40.0,01:54.2,171.898,1,Heidfeld,Finished,2009,Chinese Grand Prix,BMW Sauber,German
361,7606,9,17,13,0.0,44.0,01:55.3,170.122,1,Kubica,Finished,2009,Chinese Grand Prix,BMW Sauber,German
362,7684,2,11,11,0.0,43.0,01:28.2,217.842,1,Heidfeld,Finished,2009,Turkish Grand Prix,BMW Sauber,German
363,7680,9,10,7,2.0,58.0,01:28.0,218.352,1,Kubica,Finished,2009,Turkish Grand Prix,BMW Sauber,German
364,7744,2,15,11,0.0,65.0,01:23.3,189.375,1,Heidfeld,Finished,2009,Hungarian Grand Prix,BMW Sauber,German
365,7746,9,18,13,0.0,65.0,01:23.2,189.507,1,Kubica,Finished,2009,Hungarian Grand Prix,BMW Sauber,German
366,7764,2,11,11,0.0,53.0,01:39.7,195.663,1,Heidfeld,Finished,2009,European Grand Prix,BMW Sauber,German
367,7761,9,10,8,1.0,55.0,01:39.4,196.312,1,Kubica,Finished,2009,European Grand Prix,BMW Sauber,German
368,7821,9,7,8,1.0,44.0,01:48.8,167.784,1,Kubica,Finished,2009,Singapore Grand Prix,BMW Sauber,German
369,7839,2,4,6,3.0,13.0,01:33.6,223.346,1,Heidfeld,Finished,2009,Japanese Grand Prix,BMW Sauber,German
370,7842,9,9,9,0.0,44.0,01:33.3,223.982,1,Kubica,Finished,2009,Japanese Grand Prix,BMW Sauber,German
371,7855,9,8,2,8.0,38.0,01:14.2,209.188,1,Kubica,Finished,2009,Brazilian Grand Prix,BMW Sauber,German
372,48,2,6,4,5.0,48.0,01:33.6,208.231,1,Heidfeld,Finished,2008,Bahrain Grand Prix,BMW Sauber,German
373,47,9,1,3,6.0,55.0,01:33.8,207.765,1,Kubica,Finished,2008,Bahrain Grand Prix,BMW Sauber,German
374,130,2,8,2,8.0,25.0,01:17.4,202.758,1,Heidfeld,Finished,2008,Canadian Grand Prix,BMW Sauber,German
375,129,9,2,1,10.0,47.0,01:17.5,202.473,1,Kubica,Finished,2008,Canadian Grand Prix,BMW Sauber,German
376,572,2,4,6,3.0,49.0,01:34.4,196.417,1,Heidfeld,Finished,2007,European Grand Prix,BMW Sauber,German
377,573,9,5,7,2.0,49.0,01:34.5,196.216,1,Kubica,Finished,2007,European Grand Prix,BMW Sauber,German
378,705,2,8,7,2.0,55.0,01:39.3,197.569,1,Heidfeld,Finished,2007,Chinese Grand Prix,BMW Sauber,German
379,726,2,6,6,3.0,53.0,01:13.5,211.19,1,Heidfeld,Finished,2007,Brazilian Grand Prix,BMW Sauber,German
380,725,9,7,5,4.0,61.0,01:12.7,213.416,1,Kubica,Finished,2007,Brazilian Grand Prix,BMW Sauber,German
381,790,2,8,4,5.0,49.0,01:27.7,217.683,1,Heidfeld,Finished,2006,Australian Grand Prix,BMW Sauber,German
382,792,35,19,6,3.0,56.0,01:28.3,216.152,1,Villeneuve,Finished,2006,Australian Grand Prix,BMW Sauber,German
383,903,2,9,7,2.0,43.0,01:22.7,223.775,1,Heidfeld,Finished,2006,British Grand Prix,BMW Sauber,German
384,904,35,10,8,1.0,46.0,01:22.9,223.195,1,Villeneuve,Finished,2006,British Grand Prix,BMW Sauber,German
385,1009,2,10,3,6.0,65.0,01:25.8,183.816,1,Heidfeld,Finished,2006,Hungarian Grand Prix,BMW Sauber,German
386,1058,2,3,8,1.0,20.0,01:23.3,250.375,1,Heidfeld,Finished,2006,Italian Grand Prix,BMW Sauber,German
387,1053,9,6,3,6.0,21.0,01:23.1,250.927,1,Kubica,Finished,2006,Italian Grand Prix,BMW Sauber,German
388,1079,2,8,7,2.0,53.0,01:39.2,197.89,1,Heidfeld,Finished,2006,Chinese Grand Prix,BMW Sauber,German
389,1102,2,9,8,1.0,31.0,01:34.5,221.16,1,Heidfeld,Finished,2006,Japanese Grand Prix,BMW Sauber,German
390,1103,9,12,9,0.0,39.0,01:33.5,223.563,1,Kubica,Finished,2006,Japanese Grand Prix,BMW Sauber,German
391,7563,2,9,10,0.0,48.0,01:28.3,216.245,1,Heidfeld,Finished,2009,Australian Grand Prix,BMW Sauber,German
392,7640,2,13,7,2.0,29.0,01:23.9,199.79,1,Heidfeld,Finished,2009,Spanish Grand Prix,BMW Sauber,German
393,7723,2,11,10,0.0,42.0,01:34.6,195.991,1,Heidfeld,Finished,2009,German Grand Prix,BMW Sauber,German
394,7727,9,16,14,0.0,47.0,01:34.5,196.037,1,Kubica,Finished,2009,German Grand Prix,BMW Sauber,German
395,7778,2,3,5,4.0,35.0,01:47.4,234.834,1,Heidfeld,Finished,2009,Belgian Grand Prix,BMW Sauber,German
396,7777,9,5,4,5.0,41.0,01:47.7,234.195,1,Kubica,Finished,2009,Belgian Grand Prix,BMW Sauber,German
397,7800,2,15,7,2.0,30.0,01:25.5,243.95,1,Heidfeld,Finished,2009,Italian Grand Prix,BMW Sauber,German
398,16071,2,8,5,4.0,54.0,01:40.7,198.609,1,Heidfeld,Finished,2009,Abu Dhabi Grand Prix,BMW Sauber,German
399,16076,9,7,10,0.0,54.0,01:40.9,198.113,1,Kubica,Finished,2009,Abu Dhabi Grand Prix,BMW Sauber,German
400,820,35,12,12,0.0,53.0,01:25.4,208.951,1,Villeneuve,Finished,2006,San Marino Grand Prix,BMW Sauber,German
401,838,35,9,8,1.0,38.0,01:34.0,197.079,1,Villeneuve,Finished,2006,European Grand Prix,BMW Sauber,German
402,771,35,10,7,2.0,43.0,01:36.0,207.858,1,Villeneuve,Finished,2006,Malaysian Grand Prix,BMW Sauber,German
403,1125,9,9,9,0.0,25.0,01:14.1,209.296,1,Kubica,Finished,2006,Brazilian Grand Prix,BMW Sauber,German
404,3,3,7,3,6.0,41.0,01:28.1,216.719,1,Rosberg,Finished,2008,Australian Grand Prix,Williams,British
405,73,6,12,7,2.0,48.0,01:23.5,200.576,1,Nakajima,Finished,2008,Spanish Grand Prix,Williams,British
406,96,3,11,8,1.0,55.0,01:27.8,218.882,1,Rosberg,Finished,2008,Turkish Grand Prix,Williams,British
407,115,6,13,7,2.0,75.0,01:19.9,150.469,1,Nakajima,Finished,2008,Monaco Grand Prix,Williams,British
408,198,3,13,10,0.0,34.0,01:17.4,212.799,1,Rosberg,Finished,2008,German Grand Prix,Williams,British
409,202,6,16,14,0.0,23.0,01:17.7,211.947,1,Nakajima,Finished,2008,German Grand Prix,Williams,British
410,236,3,9,8,1.0,35.0,01:39.6,195.912,1,Rosberg,Finished,2008,European Grand Prix,Williams,British
411,282,3,5,14,0.0,53.0,01:30.0,231.671,1,Rosberg,Finished,2008,Italian Grand Prix,Williams,British
412,280,6,18,12,0.0,53.0,01:30.2,231.167,1,Nakajima,Finished,2008,Italian Grand Prix,Williams,British
413,290,3,8,2,8.0,39.0,01:46.5,171.352,1,Rosberg,Finished,2008,Singapore Grand Prix,Williams,British
414,296,6,10,8,1.0,13.0,01:47.3,170.022,1,Nakajima,Finished,2008,Singapore Grand Prix,Williams,British
415,319,3,15,11,0.0,66.0,01:19.5,206.545,1,Rosberg,Finished,2008,Japanese Grand Prix,Williams,British
416,340,6,17,12,0.0,54.0,01:38.0,200.202,1,Nakajima,Finished,2008,Chinese Grand Prix,Williams,British
417,399,25,19,9,0.0,19.0,01:37.9,203.903,1,Wurz,Finished,2007,Malaysian Grand Prix,Williams,British
418,422,3,10,10,0.0,51.0,01:35.6,203.893,1,Rosberg,Finished,2007,Bahrain Grand Prix,Williams,British
419,440,3,11,6,3.0,60.0,01:23.7,200.231,1,Rosberg,Finished,2007,Spanish Grand Prix,Williams,British
420,488,3,7,10,0.0,42.0,01:17.2,203.478,1,Rosberg,Finished,2007,Canadian Grand Prix,Williams,British
421,481,25,19,3,6.0,67.0,01:17.9,201.413,1,Wurz,Finished,2007,Canadian Grand Prix,Williams,British
422,531,3,9,9,0.0,69.0,01:17.0,206.199,1,Rosberg,Finished,2007,French Grand Prix,Williams,British
423,595,3,4,7,2.0,68.0,01:20.7,195.502,1,Rosberg,Finished,2007,Hungarian Grand Prix,Williams,British
424,617,3,8,7,2.0,37.0,01:28.5,217.05,1,Rosberg,Finished,2007,Turkish Grand Prix,Williams,British
425,621,25,14,11,0.0,55.0,01:28.7,216.559,1,Wurz,Finished,2007,Turkish Grand Prix,Williams,British
426,638,3,8,6,3.0,52.0,01:24.5,246.884,1,Rosberg,Finished,2007,Italian Grand Prix,Williams,British
427,660,3,5,6,3.0,29.0,01:49.8,229.704,1,Rosberg,Finished,2007,Belgian Grand Prix,Williams,British
428,7581,3,4,8,0.5,13.0,01:37.6,204.459,1,Rosberg,Finished,2009,Malaysian Grand Prix,Williams,British
429,7622,3,9,9,0.0,37.0,01:35.8,203.339,1,Rosberg,Finished,2009,Bahrain Grand Prix,Williams,British
430,7678,3,9,5,4.0,36.0,01:28.2,217.823,1,Rosberg,Finished,2009,Turkish Grand Prix,Williams,British
431,7685,6,12,12,0.0,58.0,01:28.0,218.402,1,Nakajima,Finished,2009,Turkish Grand Prix,Williams,British
432,7737,3,5,4,5.0,65.0,01:22.5,191.245,1,Rosberg,Finished,2009,Hungarian Grand Prix,Williams,British
433,7742,6,9,9,0.0,55.0,01:23.2,189.608,1,Nakajima,Finished,2009,Hungarian Grand Prix,Williams,British
434,7758,3,7,5,4.0,52.0,01:39.3,196.401,1,Rosberg,Finished,2009,European Grand Prix,Williams,British
435,7824,3,3,11,0.0,9.0,01:48.4,168.55,1,Rosberg,Finished,2009,Singapore Grand Prix,Williams,British
436,7822,6,10,9,0.0,45.0,01:49.4,166.98,1,Nakajima,Finished,2009,Singapore Grand Prix,Williams,British
437,7838,3,7,5,4.0,43.0,01:33.6,223.358,1,Rosberg,Finished,2009,Japanese Grand Prix,Williams,British
438,7848,6,15,15,0.0,26.0,01:34.8,220.558,1,Nakajima,Finished,2009,Japanese Grand Prix,Williams,British
439,20332,22,11,10,1.0,47.0,01:59.8,189.233,1,Barrichello,Finished,2010,Bahrain Grand Prix,Williams,British
